date,user_id,event_name,mobile_os_type,version
1/1/2020,0741d2813527501f6c9fd2c66bd59c0e,push_received,U683CL,11.3.1
1/2/2020,f5d1bd9f7a7be974367019665910989e,push_received,U683CL,11.3.1
1/3/2020,325b61cf1c4dc2a51eaf7ded19a48d98,push_received,U683CL,11.3.0
1/4/2020,ad32a2073e48423c2cd7ff3da30065d8,screen_view,U683CL,11.3.1
1/5/2020,05663e0cfd5550ea2777f28c90af7b7b,push_received,U683CL,11.3.1
1/6/2020,8d2f1bc552b468bc198fd4a6de083d99,push_received,U683CL,11.3.1
1/7/2020,d5474118fa090055700c297c22bd0721,push_received,L51,11.3.1
1/8/2020,00782a9c129f1e95326d9d9a7fc4b5c5,model_view,U683CL,11.3.1
1/9/2020,d1eddaa0dcfbfda8e2b0614ae6561acc,push_received,U683CL,11.3.1
1/10/2020,076ed1ad2e193da40fc32f37db2fa01e,user_engagement,L51,11.3.0
12/31/2019,7df88314dc96429d7f8af2ba3b7a7439,push_received,U683CL,11.3.1
12/30/2019,0ba79b098ee9fe0176a2c7eaa8fc8019,push_received,U683CL,11.3.1
12/30/2019,bb769683ae5a424402f346b0bc105fac,push_received,L51,11.3.1
12/31/2019,4a59ce05450218b1f0c79dff4ad7e9a4,push_received,U683CL,11.3.1
12/31/2019,c1c06c27b04d6b90c1dcaddffb1d2162,push_received,U683CL,11.3.1
12/30/2019,5535bfbd7dd13f316df6c6e12f66cfc9,push_received,U683CL,11.3.1
12/30/2019,ba0670e021fdb52ece73581ffadd9cb1,push_received,L51,11.3.1
12/31/2019,4a679ff10584e3780fa50705e3eb3069,push_received,U683CL,11.3.1
12/31/2019,b0895ec7104815058531ed4620b9123d,top_news_swipe,U683CL,11.3.1
12/30/2019,26540a8856fcbd60b2fa0f4cb8dcf48d,push_received,U683CL,11.3.1
12/31/2019,48576502bc109f53ccaea78c1aaf8301,user_engagement,U683CL,11.3.1
12/31/2019,fcefd5ccc0573b3483d9aa143d2b30b1,push_received,U683CL,11.3.1
12/31/2019,3b59a91af051f7e4319adc3c25e2b38c,push_received,U683CL,11.3.0
12/31/2019,6fd60c2c2a7b6ecb7a001c41cf5a6be8,push_received,L51,11.3.1
12/30/2019,c6e61a0ed304689a51d58808cb76dd38,push_received,U683CL,11.3.1
12/30/2019,e3a9e67e0cdc8f3d527b882d5ba3d45a,screen_view,U683CL,11.3.1
12/31/2019,13e5ca19f8a96d43e517b6f66c2d85ac,push_received,L51,11.3.1
12/30/2019,77938301c4fca32d751105a862e5fa96,push_received,U683CL,11.3.1
12/31/2019,5b9357dde2d33e6a55cbb947d8803f60,push_received,U683CL,11.3.1
12/31/2019,5b636b467a1b10c588ceaebe35d0cd37,push_received,L51,11.3.1
12/30/2019,466d9c7a163ba123347f960b8318ec1d,push_received,L51,11.3.1
12/30/2019,e3448d922a11d5ad332e73c2dd9b8d1a,push_received,L51,11.3.1
12/30/2019,f2135efdb862342e266537c6588cedbb,push_received,U683CL,11.3.1
12/30/2019,693411c3774055d946768bc426a6e552,push_received,U683CL,11.3.1
12/30/2019,232ef0be7297abb48f9c56d4cb202cb4,screen_view,U683CL,11.3.1
12/30/2019,9242e62cf67755532f4cdb4e9d8c4c00,push_received,L51,11.3.1
12/31/2019,35e474730c44ef3fe78528abbafbdbd9,push_received,L51,11.3.1
12/31/2019,f61b7f5a23da7b0f6633ef30c3ba09b1,push_received,L51,11.3.1
12/30/2019,e23ccb22b8a1b7d4a548e1a19ca7981b,push_received,U683CL,11.3.1
12/31/2019,36390ad8d7f7348d56499e5c9104bd3e,session_start,U683CL,11.3.1
12/30/2019,cdf4767a1b8a33eae5204e924ccf55c6,push_received,U683CL,11.3.1
12/31/2019,549ae1481b28d9dbf990990dcf9e6cad,push_received,L51,11.3.1
12/30/2019,a436655d354ef49e6e4cc8a74eb56a94,settings_clicked,U683CL,11.3.1
12/31/2019,6e20cad581db5b445156ea21e1c63a0f,app_update,U683CL,11.3.1
12/31/2019,a7e5d06ce0a2690f604b0d22ae6f8fc8,push_received,U683CL,11.3.1
12/30/2019,1cb941e2c80c3fc773053f85c22ca5ec,push_received,U683CL,11.3.1
12/31/2019,c33bd9fc0672156287bf630e96b29b86,push_received,L51,11.3.1
12/30/2019,a9a1867fa56d8e6a4d3482490a43b00a,push_received,L51,11.3.0
12/31/2019,cee634e0db2731d384227be785e9efbf,push_received,U683CL,11.3.0
12/30/2019,6bf292ac8ae4244116d6ef63f9d2d748,push_received,U683CL,11.3.1
12/30/2019,99fd9b4d272a054e2792976a2125d1ff,push_received,U683CL,11.3.1
12/30/2019,d075edc534885878447dd455a671be5b,user_engagement,U683CL,11.3.1
12/30/2019,2960d87b7d8ba34b55384867d0907f14,push_received,U683CL,11.3.1
12/30/2019,d2140a85f16c94d613ddfba28306f154,push_received,L51,11.3.1
12/30/2019,9b9dfb3ed44b811331e746c8d8972637,push_received,U683CL,11.3.1
12/31/2019,4ef8f2f7d6082e8efa036ece067ef44c,push_clicked,U683CL,11.3.1
12/31/2019,0f1653091bc5ce210bf63a0863a8463a,push_received,U683CL,11.3.1
12/30/2019,aff6ef9266d8cd7f4ef0711b59e6661b,push_received,L51,11.3.1
12/30/2019,0ccf9328319f1a4ccf81f6443bbb0229,push_received,U683CL,11.3.1
12/31/2019,d24ea0219ef010f166c5e2c61fdce9fc,push_received,U683CL,11.3.1
12/31/2019,ede521b27088dc0faad0bb9718597e87,push_received,U683CL,11.3.1
12/30/2019,fad76dabab32c5fcfab28da7a949b7c3,push_received,U683CL,11.3.0
12/31/2019,44faa68f20e0a5587f3750d336dac568,push_received,L51,11.3.1
12/31/2019,01082088d1a07f5a2fad9419c2fa4b0f,push_received,U683CL,11.3.1
12/31/2019,bda8b1dde42e90d7186c576d129a564a,push_received,U683CL,11.3.1
12/30/2019,d3dc9b92a9fc3db3eea01f160bf44e32,top_news_swipe,U683CL,11.3.1
12/30/2019,f1ef45b3ac834e96d46f441ca30105bf,push_clicked,U683CL,11.3.1
12/31/2019,dc4919ed22e88315ddcd47cb0c97947e,push_received,U683CL,11.3.1
12/31/2019,2556835a59b920c16bc64eb49133e117,push_received,U683CL,11.3.0
12/31/2019,3066a87ddd5ea7d2807b95f711cc3ba8,push_received,U683CL,11.3.1
12/31/2019,544ba905963e903e4ed088aeca161327,push_received,U683CL,11.3.1
12/31/2019,c93695a8b3676615d2eb78c11b599844,push_received,U683CL,11.3.1
12/30/2019,dab591294b6be09932fca1c2296ff245,user_engagement,L51,11.3.1
12/31/2019,0b8ac37a4a10ed1e94d3a026caf0b860,push_received,U683CL,11.3.1
12/31/2019,0bf566cde072c5b81854a54656650119,push_received,U683CL,11.3.1
12/30/2019,ef460e8a153b119ff2f313c44bee8bec,push_received,U683CL,11.3.1
12/30/2019,872e4f2f6f0de47dcd8d0d3187eef5e0,push_received,U683CL,11.3.1
12/30/2019,89c9575c66c478ba5836c2fe6264ed34,push_received,U683CL,11.3.1
12/31/2019,0b2c26db669618c0dfb36fe6af58f67f,user_engagement,U683CL,11.3.1
12/30/2019,1dd9fee3e393037b958433d637f75f2d,push_received,U683CL,11.3.1
12/30/2019,5515b1a8ed60963d9a1840ef6e561790,push_received,U683CL,11.3.1
12/31/2019,bf59c83bed4443dc3ed56c68aef1ea26,push_received,L51,11.3.1
12/31/2019,81100c2afa88e2afa430042e355e5ae1,push_received,U683CL,11.3.0
12/30/2019,96fe5592ec79d07160b93b062f8250a1,push_received,U683CL,11.3.1
12/30/2019,b4295033bb2d1fc9d10af7f2714f1e22,push_received,U683CL,11.3.1
12/31/2019,daf191185c5bc211c1a616486be6ae3a,push_received,L51,11.3.1
12/30/2019,df798444a3adf23701daaa7e581e43f3,push_received,U683CL,11.3.1
12/31/2019,7921a1bfdb90f0f879ba264e434791d9,push_received,U683CL,11.3.1
12/31/2019,f208dc7ad1c855ce09dedf546608a78a,push_received,U683CL,11.3.1
12/31/2019,dd166767329cf820f92ce381943ec9bb,push_received,U683CL,11.3.1
12/30/2019,7ecf5604d0c6a1cdec352127b26ecd11,push_received,L51,11.3.1
12/30/2019,b023eb5cfccbaaee4d838836652a902f,user_engagement,L51,11.3.1
12/31/2019,e00721378e225cc0be57c63fc9bccd43,user_engagement,U683CL,11.3.1
12/31/2019,c89c5414fef6b2638c1ba9b883c1ae0c,push_received,U683CL,11.3.0
12/30/2019,54dee52b1b115aed096b497f9f3d44cc,push_received,U683CL,11.3.1
12/30/2019,16c610448f7917d5794e6e139600fed2,push_clicked,U683CL,11.3.1
12/31/2019,8f59008d54913f7167f9e96196df6083,push_received,U683CL,11.3.1
12/31/2019,7a5e853dd703df5c37c28855ac052d57,push_received,U683CL,11.3.1
12/30/2019,acb4acaa8514cf056615c15bd51583d4,push_received,L51,11.3.1
12/31/2019,a14b443a524c8e70c3e19f39594d9ef8,push_received,U683CL,11.3.1
12/31/2019,c8eb742e480b877411e4cc89299de50d,push_received,U683CL,11.3.1
12/30/2019,757be59ff3864e05ecb13c1e0738aed4,push_received,U683CL,11.3.1
12/31/2019,b2306b56457c89e0b1885ef39f0e1b21,push_received,U683CL,11.3.1
12/31/2019,185c12d59c87cadac92f946eb742e937,push_received,U683CL,11.3.1
12/30/2019,70e3515e9cd5b8eacd97b1ad8261ea0f,user_engagement,U683CL,11.3.1
12/30/2019,39588c9a00490bd4aae929c7d1ad1cec,push_received,U683CL,11.3.1
12/30/2019,d2355a91bc0f89ad39a12f7ef7993622,push_received,L51,11.3.1
12/31/2019,e519d2cfec2a5a051d78d87917bbe739,screen_view,U683CL,11.3.1
12/30/2019,f2ee73108d46e3d7e50b995d52b20854,push_received,U683CL,11.3.1
12/30/2019,163599b4034ea768a1a724e3e4b96421,push_received,U683CL,11.3.1
12/31/2019,0be77871dcc788d720805c11e1f98df7,push_received,U683CL,11.3.1
12/31/2019,901e3bf79be6ff0644c1ecee928aca73,push_received,U683CL,11.3.1
12/30/2019,522dd80c1359a383ca5e6cbbc7c293c0,screen_view,U683CL,11.3.0
12/31/2019,25768c595814f7750c9954142efa826c,push_received,U683CL,11.3.1
12/31/2019,bf062d81a6317f6ff5d5ad299dd381a3,push_received,U683CL,11.3.1
12/30/2019,a2760cf757a12ecb680b13ee77bd4d7c,user_engagement,U683CL,11.3.1
12/30/2019,f91d80cece26516e0c54f94c34652358,push_received,U683CL,11.3.0
12/30/2019,778507366ad564302bab564a2e289932,push_received,U683CL,11.3.1
12/31/2019,f108c859e1983fc98ff7c4a95b681b83,push_received,U683CL,11.3.1
12/30/2019,088cf60228d31b280476126258370a6c,push_received,L51,11.3.1
12/30/2019,f8484b0f6febefc9756f419bf0d08fa3,push_received,L51,11.3.1
12/31/2019,6c69bd1c0812d81d93ff234a5b69ed54,user_engagement,L51,11.3.1
12/31/2019,d98a4c6b7d86da953b2db1e4f842ec41,push_received,U683CL,11.3.1
12/31/2019,70c0233fa0eb7c102f23c4bb1e908222,push_clicked,U683CL,11.3.1
12/30/2019,8a1443d51e5635472951112bafe138f9,push_received,L51,11.3.1
12/31/2019,66eda85cebeee57d44d8c3808a2010ce,session_start,U683CL,11.3.1
12/31/2019,a6678e4b524079d970c56db9ac8869ff,push_received,L51,11.3.1
12/31/2019,fd7b41b9c03a7fcbdd003aa6f5711c01,screen_view,U683CL,11.3.1
12/31/2019,fb20e1fd83ffc1927f446fa05e7ec9eb,user_engagement,U683CL,11.3.1
12/31/2019,55ce988d4d37ed9b030579a1e6a2e768,push_received,U683CL,11.3.1
12/31/2019,2ed43e6372fd525c6f13c8a5ddc0e6ae,push_received,U683CL,11.3.1
12/30/2019,7b4b0905728f72876eddfc8ec71b5c69,push_received,L51,11.3.1
12/31/2019,8fa818a816870f6b34db32a8c5d61ee1,push_received,U683CL,11.3.1
12/31/2019,7d04b3d034864ace25bb79dd55137276,push_received,L51,11.3.1
12/31/2019,ca2ad3684c788590af13ce191a0b8248,push_received,U683CL,11.3.1
12/30/2019,6e02789f142b305468a6b11b57f95e0f,push_received,L51,11.3.1
12/31/2019,71b94f8dbc1c9bfcae6aeda6369c8061,user_engagement,L51,11.3.1
12/31/2019,8dffd51bcc0f3abd7b8073b15cff82ba,dynamic_item_clicked,U683CL,11.3.1
12/31/2019,20d79dc832489b3f69cb92bbc2dc0541,push_received,L51,11.3.1
12/31/2019,7eb68e98e9ee557caeddd08893714abf,model_view,U683CL,11.3.1
12/31/2019,38572417a073e8f05229ac0cf4a0a383,push_received,U683CL,11.3.1
12/31/2019,517a0bc50fa781d6a654dfce8d6fe840,push_received,U683CL,11.3.1
12/30/2019,c7aff1ac60779546c03f8b396877c235,push_received,U683CL,11.3.1
12/30/2019,70fbf853b03a33715d3578f5961e6aad,push_received,L51,11.3.1
12/30/2019,dbda2cee3153baf65416c61970a6450a,user_engagement,U683CL,11.3.1
12/30/2019,dacf267495d8c131dc6487772f67c7f9,push_received,U683CL,11.3.1
12/31/2019,7ba08a43195fde394b92c551f723817e,push_received,U683CL,11.3.1
12/30/2019,ba7935d52068769e8e8671ae663be981,push_received,U683CL,11.3.1
12/31/2019,55348821514bd61a0a3ed95f6af7de56,push_received,U683CL,11.3.1
12/30/2019,bb97ad7e1d4064aa83cc8fca5239004a,push_received,U683CL,11.3.1
12/30/2019,83b4a8aa4927cb657339077686ef1650,push_received,U683CL,11.3.1
12/31/2019,da1ea8a1eb5b274b47dd3a1096bb1372,push_received,U683CL,11.3.1
12/31/2019,cf0742dde8b7a7448cc0172c4274c842,push_received,U683CL,11.3.1
12/31/2019,67d2c51b9f027fe9bf441f1b2b0f00e8,push_received,U683CL,11.3.1
12/31/2019,45a2ab8152d611e4f99a1eeca683675f,push_received,U683CL,11.3.1
12/31/2019,92844abab79b1a7b9735b275ecf29141,push_received,U683CL,11.3.1
12/30/2019,fcc8f4c4893c4bb583c4c254c38cebb5,push_received,U683CL,11.3.1
12/30/2019,308593f07fc0555d5aaa63c1e1955551,push_received,U683CL,11.3.1
12/31/2019,da57624ff00dfe3df4d93d1f7fee4ea1,push_received,U683CL,11.3.1
12/31/2019,03359c83dcf1fad45a36fce3102883bb,push_received,U683CL,11.3.1
12/30/2019,84d04620eb38113687cc038a87209207,push_received,U683CL,11.3.1
12/31/2019,25938fc695e8a347a3f7a7477994ec08,push_received,U683CL,11.3.1
12/31/2019,12c09dadb5b12fcbe3e3b34b3128fc19,push_received,L51,11.3.1
12/31/2019,9a3dd817424c4ac9c812e455ea792538,push_received,U683CL,11.3.1
12/30/2019,3ad513de2ff96555964290d166cf009a,push_received,U683CL,11.3.1
12/31/2019,4b1f2d4a4d5a244a9f70292e0e27fb03,push_received,U683CL,11.3.1
12/31/2019,c48730ef0e73f4d4f14df9b07fa5fdbb,push_received,U683CL,11.3.1
12/31/2019,9a4c611c57d0266b936a07917afe99f6,push_received,U683CL,11.3.1
12/31/2019,25dbd1bf113d7516fdc51770aa8bf8ee,push_received,U683CL,11.3.1
12/31/2019,60b75e08ad8d0e9099d0561463fe83f3,push_received,U683CL,11.3.1
12/30/2019,494a5bcac4b8cc9a9e05ba2448897855,push_received,U683CL,11.3.1
12/31/2019,44b21678f447bcdb630e380fe69fbb66,push_received,U683CL,11.3.1
12/30/2019,823a9efb5de1710eba71ee1491118ed7,push_received,L51,11.3.1
12/31/2019,3f056f15a7a144d86dac8e2b910f4965,push_received,L51,11.3.1
12/30/2019,f2dc1531c357534082a0f9d03d5ce9ff,push_received,U683CL,11.3.1
12/30/2019,ef69c3e987e1ed07c605a72cdc28cdfa,push_received,L51,11.3.1
12/31/2019,4c2424b2514511251ffe492a30c178a6,push_received,U683CL,11.3.1
12/31/2019,5fad8746d3ac46c4a0e245a84ca8b380,push_received,U683CL,11.3.1
12/31/2019,762b68658ba2ca8310d4c4849e30f244,push_received,U683CL,11.3.1
12/30/2019,5272b2b5de5ffebeb33800b47b21260b,push_received,U683CL,11.3.1
12/30/2019,266a2f93e58d2aa04397d91366d1361e,push_received,U683CL,11.3.1
12/31/2019,00d313c0dbfcd51302b4d3999f7e227b,push_received,L51,11.3.1
12/30/2019,38e7834bd6880d0c9505bb3043f1dbf5,push_received,U683CL,11.3.1
12/30/2019,ec80ce04510589e67dad8a9002fe6943,push_received,U683CL,11.3.1
12/31/2019,e8e82f925968c469a38f8f664e7e9999,push_received,L51,11.3.0
12/30/2019,f2d5463e9f05da60b88eda8e3bb7967f,push_received,U683CL,11.3.1
12/30/2019,4feac3882d9dd744465e80c0e92adce2,push_received,U683CL,11.3.1
12/31/2019,833ba1da799a95118931c37b9741f850,push_received,U683CL,11.3.1
12/31/2019,f22df8c6d2e95fe76ec48ada16deccd0,push_received,U683CL,11.3.1
12/30/2019,3d07cff8110a730949f4a269011d68ac,push_received,U683CL,11.3.1
12/30/2019,c16c2bfc074e18d734d27ca2c8bbaae2,user_engagement,L51,11.3.1
12/30/2019,20a05a35900c56ee012302cfb23cb11f,user_engagement,U683CL,11.3.1
12/30/2019,7c1aa4d63a06eb5bd2d7bfe118a66b50,model_view,L51,11.3.1
12/30/2019,86808079ad6809576f031af035afcf2e,push_received,L51,11.3.1
12/31/2019,228a9b41b52daf96839439a06f51f90f,push_received,U683CL,11.3.1
12/31/2019,1b64c3492c8a05ca4727441bc05fc338,push_received,U683CL,11.3.1
12/30/2019,f804056b71a19670f338ffd927ab05bc,push_received,U683CL,11.3.1
12/31/2019,c533f158c8521e613acea3a3ca829838,push_received,U683CL,11.3.1
12/30/2019,7cc6acaf001e32a06e62b98f940d10e4,push_received,L51,11.3.0
12/31/2019,e3baccdc8a5cedc6b5c669eb6264c5d9,user_engagement,U683CL,11.3.1
12/31/2019,1efe359603c793b02a7dc9d6849f8160,push_received,U683CL,11.3.1
12/30/2019,fc88ed18d166bc34b3e08fc76f82e59f,push_received,U683CL,11.3.1
12/31/2019,e26de983c0672594f839d9821ab4bdd4,user_engagement,U683CL,11.3.1
12/31/2019,82215a0db1fa193726ef4622382f2c02,push_received,U683CL,11.3.1
12/31/2019,f932400f4616164ed7198b971b6074f1,push_received,U683CL,11.3.1
12/31/2019,c402db52c5ef20346a228a2648b5e190,push_received,U683CL,11.3.1
12/30/2019,5d423d3121d32636906ce6515df9d33e,user_engagement,U683CL,11.3.1
12/31/2019,699b902759bb79dfe9c1a915ef015d69,top_news_swipe,U683CL,11.3.1
12/30/2019,782263744e91b36065ba70ff90f2e1d8,push_received,L51,11.3.0
12/30/2019,7399b0f57d618f289b81bb0cd2d4a294,push_received,U683CL,11.3.1
12/31/2019,39467da79f28e9285625ac4d084708d1,push_received,U683CL,11.3.1
12/30/2019,e3d0c2dc222d6f1e559091dfdd43cbc3,push_received,U683CL,11.3.1
12/30/2019,4cb9c9a7d049fded9b22b35ac89c4aec,push_received,U683CL,11.3.1
12/30/2019,66f8f380b5a47857b2823ffa9803cc55,push_received,L51,11.3.1
12/31/2019,f209b2aa8bb74409dfca846c832bfe28,push_received,L51,11.3.1
12/30/2019,8af969a720564efc0354429111678c8a,push_clicked,U683CL,11.3.1
12/31/2019,ed1e7ccc0a6b187b907ed5f5702fbfb1,push_received,L51,11.3.0
12/30/2019,739238b2d96779a31ac1ec81c23346d8,push_received,U683CL,11.3.1
12/30/2019,85619ab51b2b85cc896c96a044390dcd,push_received,L51,11.3.1
12/30/2019,df0b1953644c9e7e7a46e1b3dae16077,push_received,U683CL,11.3.1
12/31/2019,f499dae1627de2429158a190f88543a9,push_received,U683CL,11.3.1
12/30/2019,29248aa87fcdd55f4c597ea5595a3c8f,push_received,U683CL,11.3.1
12/31/2019,2d4b1abaf86fab3d7a836f6dfdffc3e7,user_engagement,U683CL,11.3.1
12/30/2019,80d2bf37c00fc8ff28cbf3825d5a16d5,push_received,L51,11.3.1
12/31/2019,be8d2654263771db2e961ea822d2b823,push_received,L51,11.3.1
12/30/2019,f5579678e79e024ae92d4202ea3daa6d,push_received,L51,11.3.1
12/30/2019,a2a09a8d8cb7094bff1baf14cd135425,push_received,U683CL,11.3.1
12/31/2019,9f1ac975c721ac67d03b670d40513bfc,push_received,L51,11.3.1
12/31/2019,40301f19ee23240c15bf01b52f7307b4,push_received,U683CL,11.3.1
12/30/2019,43c69d727ae06e3056306dbacc5551bf,push_received,L51,11.3.1
12/30/2019,7e9c5666aa0466d23449323af801cfd8,push_received,U683CL,11.3.1
12/31/2019,b924b214cc74316281367e9da4c6c424,push_received,U683CL,11.3.1
12/31/2019,1d250c786ebd818849cd01d02279438c,push_received,L51,11.3.0
12/30/2019,3baf92afc2378703e369dc0a27cdf474,push_received,U683CL,11.3.1
12/31/2019,217f2c7cbc58bbfeb057438bbee7efc9,push_received,U683CL,11.3.1
12/30/2019,25f299128c61fad242d2e80f920d5526,push_received,U683CL,11.3.1
12/30/2019,b9abdfeca260f8d5c282c8dd3ed416a6,push_received,U683CL,11.3.1
12/31/2019,f48972c96e949e297f20dcb1f18905a5,push_received,L51,11.3.1
12/30/2019,09ae7a62a0353a9a8ac60b6877e6501d,push_received,U683CL,11.3.1
12/31/2019,6165741971f70a57f40abb6215782e12,push_received,U683CL,11.3.1
12/30/2019,cd087849b58e653ef90b14f65d5fd42b,push_clicked,U683CL,11.3.1
12/30/2019,60f479d3afcc169e08c5224b34b6c90c,push_received,U683CL,11.3.1
12/30/2019,4dd5b8fb5a99e03c7a6ece9073ccb278,push_received,U683CL,11.3.1
12/30/2019,7da475d584fd5ddccd5b1f01c1bac6e3,push_received,U683CL,11.3.0
12/31/2019,1f63dd573ac2a94effe330769c456b2d,user_engagement,U683CL,11.3.0
12/31/2019,cfc59c7d603ac4d8e8da42504db58804,push_received,U683CL,11.3.1
12/31/2019,a348eda41926beb33062c2cb5a9fad2f,push_received,U683CL,11.3.1
12/31/2019,f44d7b758f402128bb3c4dab77655b3d,push_received,U683CL,11.3.1
12/30/2019,4e849b4165d10e08e4cdf2bf71e794f3,push_received,U683CL,11.3.1
12/31/2019,e995b5405b8462f6f8f3d15a69829bc8,push_received,U683CL,11.3.1
12/30/2019,6066300b257df6eb654b1ddc8e0a1cc4,user_engagement,L51,11.3.1
12/30/2019,d076e3b9611f9e9c5cd02a8312af1373,push_received,L51,11.3.1
12/30/2019,57d09534df1e1bbe3e866a410e7b75b3,session_start,L51,11.3.1
12/30/2019,7d1fd62ff51122978c7633d9ba084239,push_received,U683CL,11.3.1
12/30/2019,1d59dd4b067acffea630f86767e0435b,push_received,U683CL,11.3.1
12/30/2019,15527aa906ea4980a13b67d428edaf3c,screen_view,L51,11.3.0
12/31/2019,0cad2bb4d9244f22d6ebc95432feb69e,push_received,U683CL,11.3.1
12/31/2019,77e41d3c8bd5ad1792f7a554065eb0af,push_received,L51,11.3.1
12/30/2019,d3486b44a708d1f779f0c9815837e4e1,push_received,L51,11.3.1
12/30/2019,7145188c24cb2b1a5bf3ed99da4c40a8,push_received,L51,11.3.1
12/30/2019,7e4638833d44dbd390cdb73256d13430,push_received,U683CL,11.3.1
12/31/2019,97c0a8f062616f4650010b704a3d4d10,push_received,U683CL,11.3.1
12/31/2019,10f6b4e15d6f5d3e4acf820b5cda18bd,push_received,U683CL,11.3.1
12/30/2019,432273d5ff059ea99e4df0aeb27385ec,user_engagement,U683CL,11.3.1
12/31/2019,e03d46ea3c6ea61c9d9b5f97381d4f9f,push_received,U683CL,11.3.0
12/30/2019,408d3f513fc278a1a252315917209626,push_received,L51,11.3.1
12/31/2019,702b0fe7d8f98bc4255faa5b45e5c7dd,user_engagement,U683CL,11.3.1
12/31/2019,303387b6b2075b3f23eb017005fc25b6,model_view,U683CL,11.3.1
12/30/2019,00c159453b245d36657d6990177f1edf,session_start,U683CL,11.3.1
12/30/2019,110ea08433f0aaf53c8221e85de7aa51,push_received,U683CL,11.3.1
12/31/2019,5ecd5a4a5e4794b1645b50b1bdded567,push_received,U683CL,11.3.1
12/30/2019,dee11e92f46e0408b190b11bf055669d,push_received,U683CL,11.3.1
12/31/2019,4c93bd61df8838b2b131fc78fa470b3c,push_received,U683CL,11.3.1
12/31/2019,76c2f766c8c966c664202a9d0d58e94f,session_start,U683CL,11.3.1
12/30/2019,263d67ac864beed6c9ca1fca346605a7,user_engagement,U683CL,11.3.1
12/30/2019,a6786b14a301c34f130d6e160c1c26fb,push_received,U683CL,11.3.1
12/30/2019,0fb5a2dc7aebf50f2368e150c7eddf21,push_received,U683CL,11.3.1
12/30/2019,01ea4b1a4f27510c2e425b960a6db625,push_received,U683CL,11.3.1
12/31/2019,b8ca0ab4eabf290af505d77ee4cffffa,push_received,U683CL,11.3.1
12/30/2019,f234f825fa9e4f7f42655f7d41468d22,push_received,U683CL,11.3.1
12/31/2019,27d288a0f4785121243b20954dcfda62,push_received,L51,11.3.1
12/31/2019,141a1e735f3758bee8c11905fed84de5,push_received,U683CL,11.3.1
12/30/2019,a3662629377abfe6af8c1f1cf017ea76,screen_view,L51,11.3.1
12/31/2019,6c4e0afe0d82d470f54d6fbdfb3a2f0d,push_received,U683CL,11.3.1
12/31/2019,150c37dd1437695fdbcf55fb676a19ea,push_received,U683CL,11.3.1
12/31/2019,98c428402e0f3d1eda827adae459cbe3,push_received,L51,11.3.1
12/30/2019,9c5b71e592f343e7d8b189e3b4302d6f,model_view,U683CL,11.3.1
12/31/2019,58f368784eb8fd95c1e64afa7fbb6a8f,push_received,L51,11.3.1
12/31/2019,6aa3809c17b11ac7621471741f0f52ef,user_engagement,U683CL,11.3.1
12/30/2019,a5b083f78e154ba55509b02f6d7248f6,push_received,L51,11.3.1
12/30/2019,7c478349eabb10af335cd510e2c808c3,user_engagement,U683CL,11.3.1
12/30/2019,6f330b5e2d1d91425a1c4591cd70fd60,screen_view,U683CL,11.3.1
12/30/2019,e2c5f10bce39f32374076c6ee557daa1,push_received,U683CL,11.3.1
12/31/2019,6a77f5a7111e382bca7f3f55aaeee402,headlines_navigate,LM-V405,11.3.1
12/31/2019,82d4edf6968caff407a2000ecadd6beb,user_engagement,U683CL,11.3.1
12/31/2019,9b71a52b8e137fa24e8eeedc391142bb,screen_view,U683CL,11.3.1
12/30/2019,72767f48fd37961b86fafa5d85d4e3bc,push_received,U683CL,11.3.0
12/31/2019,6d00ca9c80c62103e5e9b16176a9a40a,screen_view,U683CL,11.3.0
12/30/2019,2207660f75be1b6c459e800c126b1b81,user_engagement,U683CL,11.3.1
