date,user_id,event_name,mobile_os_type,version
12/31/2019,783f36f76dccb95da226766ccb791c63,user_engagement,U683CL,11.3.1
12/30/2019,30f0ad68c7d368db68f6bd750ee602ae,push_received,U683CL,11.3.1
12/30/2019,0af33d1a5e9c72c9f047596c7b672012,push_received,U683CL,11.3.1
12/31/2019,4ff7a85e7ac0ccc7139d9a2f94932314,push_received,U683CL,11.3.1
12/30/2019,2375c52b8fc9ec349743ca82b94b1812,push_received,U683CL,11.3.0
12/30/2019,17a5f2995bc47ce59bb1c12e1e82664c,push_received,U683CL,11.3.1
12/31/2019,8029470988ce831a93630ff4378f9ba5,push_received,U683CL,11.3.1
12/30/2019,d37c79e8e6d71e805b45b784d023b18b,push_received,L51,11.3.1
12/30/2019,a9f3f3704a8dda345bd3fbd40c761a75,top_news_swipe,L51,11.3.1
12/31/2019,1efb3cac4b5881a03c412de6e6a00f59,push_received,U683CL,11.3.1
12/31/2019,e3c8a64e34c0a6690ab85ebee7be4667,push_received,L51,11.3.1
12/30/2019,ad2c1b7793d30ca3fd07c22ee3d85afd,dynamic_item_clicked,U683CL,11.3.1
12/31/2019,a67a6233cde299ac471d1324c7b718b2,push_received,U683CL,11.3.1
12/30/2019,97fdbffcfe9b34b152e8499d28ddca6a,push_received,L51,11.3.1
12/31/2019,d5fb5f1d931b19d44605845ef11e69c4,push_received,U683CL,11.3.1
12/31/2019,4f4a7567aa36fe385ff0a41cd1d478fc,push_received,U683CL,11.3.1
12/31/2019,4d2c1de65dfb6a5f61aa430eadd92e24,screen_view,U683CL,11.3.1
12/31/2019,748bc2538dbeb1e6d78672b05534521c,push_received,L51,11.3.1
12/30/2019,cb120e2c9469bc9c0a8f5a96f02f750d,push_received,L51,11.3.1
12/30/2019,82ce2f194f69148b2ee1dbcf712d470a,push_received,U683CL,11.3.1
12/31/2019,b176bbe7879bbcdfd4405bcfc7b0824d,push_received,L51,11.3.1
12/30/2019,4d337d7666977b81134f159fc892ffba,screen_view,L51,11.3.1
12/30/2019,3b69ffd926fef1185f5e2500cf3f63df,push_received,L51,11.3.1
12/30/2019,515b84957e19b62bfb7074a940c2252c,push_received,U683CL,11.3.1
12/30/2019,24b087482500504357eab3b21e9df785,push_received,L51,11.3.1
12/30/2019,95dab96572b7e989ef43a02e27947810,push_received,U683CL,11.3.1
12/30/2019,350054d040bc82210f54598f3fd045c8,push_received,U683CL,11.3.1
12/30/2019,0f24df10142f11c9a60f8d7e3564d1c4,push_received,U683CL,11.3.1
12/30/2019,41b1b53b6656e89e7a35faffca56d3c0,push_received,L51,11.3.1
12/30/2019,3edab3aa1eae83635b97250244551c26,push_received,U683CL,11.3.1
12/31/2019,b0110a5b95896e75eae43dd8f64bcf4f,model_view,U683CL,11.3.1
12/30/2019,9c3c46d0faf452ab3960d37c3dbc4e53,push_received,U683CL,11.3.1
12/31/2019,ab1a2bf00cc5e0ce9ed15c3a358f6f0f,push_received,U683CL,11.3.1
12/31/2019,3ba9a23d78f6bc36b489137c96a13343,push_received,U683CL,11.3.1
12/31/2019,d56b8289f9b341334a710fa967626c00,user_engagement,U683CL,11.3.1
12/31/2019,b6f60e5bad4d02f66878379cb40f11f3,push_received,L51,11.3.1
12/30/2019,1bbe14e49bd661206b3b6759d1530afc,push_received,U683CL,11.3.1
12/30/2019,163d6121169fb62e935d73994c0f0578,push_received,L51,11.3.1
12/31/2019,13e705b2915779eb08831a4c556e5b01,push_received,U683CL,11.3.1
12/30/2019,b45ed98cac0cd018d7baf8382a58187b,screen_view,U683CL,11.3.1
12/30/2019,86ec1722cb7b72b80500dc407933caaf,screen_view,U683CL,11.3.1
12/31/2019,bd1cb80df9e847654e6e57597f8d8aef,push_received,U683CL,11.3.1
12/31/2019,cab12ef31976d890fac840579190fe53,push_received,U683CL,11.3.1
12/30/2019,1339cd3b9e3378384fa3f6501b5b8b6e,push_received,L51,11.3.1
12/31/2019,74b12e8a232cc2492dd470fc714a197a,push_received,U683CL,11.3.1
12/31/2019,7069a5a3bb83dbce80358f4ac3ec694e,push_clicked,U683CL,11.3.1
12/31/2019,b3350e155ab7e2d5fd5a2de7e1a2bba8,push_received,U683CL,11.3.1
12/31/2019,2c5865cdad76362e19b0ae4c19c58121,push_received,U683CL,11.3.0
12/31/2019,ddc4917099cdb9df0cd393b626953c85,screen_view,U683CL,11.3.0
12/30/2019,ef06da6218c0c6fece4a51ab094afd4b,push_received,U683CL,11.3.1
12/30/2019,f2e160314b040d5851602bc3b457b0b3,push_received,U683CL,11.3.1
12/30/2019,abb216106d55d4a73e24c3a9812f0b22,push_received,U683CL,11.3.1
12/30/2019,e7b5b1db5b07fee9f3462d24bbe13f35,push_received,L51,11.3.1
12/31/2019,cfc600ce287455c50ccc6f8dfa570525,push_received,L51,11.3.1
12/30/2019,91963d8f38ccd98b7eb8c4ec9b61b86b,push_received,U683CL,11.3.1
12/30/2019,1f1010a750cc5f1e8facf0305ac4c984,user_engagement,U683CL,11.3.1
12/30/2019,40c6bf0527548e44a361ee31ba0db525,user_engagement,U683CL,11.3.1
12/31/2019,dae0e66bd44e64aeacacd091a8bee710,push_received,L51,11.3.1
12/31/2019,a0fef9da00fb2d280525188b094437a0,push_received,U683CL,11.3.1
12/31/2019,6c4100afea632347a729a45dc1a51395,push_received,L51,11.3.1
12/30/2019,cd162e2788ac7060d5c018f29dbe4174,push_received,U683CL,11.3.1
12/30/2019,9c0c4162723ce5a53fc49ec1f0e4ade7,push_received,U683CL,11.3.1
12/30/2019,d696517a52a0824133b2470acc25baca,push_received,U683CL,11.3.1
12/30/2019,ec2b7386f1f24e99b852507bcb9df738,push_received,U683CL,11.3.1
12/30/2019,e2533b82a9d102cab22a18692f9bba2c,push_received,U683CL,11.3.0
12/30/2019,c43ecd8332fc2f551050aa70e427bd3f,push_received,L51,11.3.1
12/31/2019,6aeaaee3cbfa58b1b23cfd7a5f7cc28d,push_received,U683CL,11.3.1
12/31/2019,ad50022618aaf708e642ca576ebcfbe3,user_engagement,U683CL,11.3.1
12/30/2019,99541fe1971580161bfa3d3f8e054a52,push_received,L51,11.3.0
12/30/2019,49906eaea78a965d83d4d7085bf56ea9,push_received,U683CL,11.3.1
12/30/2019,c1d2fe83023a1a4eae56f9a976458979,push_received,U683CL,11.3.1
12/31/2019,8a32cd4abf725c02fa88c2961e40a420,push_received,U683CL,11.3.1
12/30/2019,cca941f30b43786ce44322fa5e453f3a,push_received,L51,11.3.1
12/31/2019,5371a98ab275999e261cf386eb9bcacb,push_received,U683CL,11.3.1
12/31/2019,b2dbc3186d948cc3731dda3264e09cc5,push_received,U683CL,11.3.1
12/30/2019,6afc7049cfb2c600ec50a72b8170fc20,screen_view,L51,11.3.1
12/30/2019,9162b703de06739bc11e0d4297d2c570,push_received,L51,11.3.0
12/31/2019,00b2aba7c11bedae74b9cb73476ce8fa,push_received,U683CL,11.3.1
12/30/2019,1e4bb8ba9814f498ed4a3d0003a33d3f,push_received,U683CL,11.3.1
12/31/2019,cead4520cc79423acf9c46bab626278b,push_received,U683CL,11.3.1
12/30/2019,5618af29643987fbe3a109b544f1c089,push_received,U683CL,11.3.0
12/30/2019,d356d0f4b8b82b8d0a423d6d77864978,push_received,U683CL,11.3.1
12/30/2019,a25179ee5d80226f4fa51cd39ea9c7cc,user_engagement,L51,11.3.1
12/30/2019,1db254bf5c8f9cded1f160c5928b21cb,push_received,U683CL,11.3.1
12/30/2019,4b8dac0a54a9e6503018b15e86f8230c,push_received,U683CL,11.3.1
12/31/2019,a8c909aaa9fb78422ef479c682eddd82,screen_view,U683CL,11.3.1
12/30/2019,c933fb54b40ac04602eacd5b46302a29,push_received,L51,11.3.1
12/31/2019,27a58620d42bea202ce5c8ac1fcb87d1,push_received,U683CL,11.3.1
12/31/2019,54d4150f1435b00f5d7c845f91d065f5,push_received,U683CL,11.3.1
12/30/2019,692c17d40afe259461d74b5c9074a88a,push_received,U683CL,11.3.1
12/30/2019,bfd80698537d4a651f8a81478de2e1fe,user_engagement,U683CL,11.3.0
12/30/2019,ad74e04637f7a9fbac70c604ac21b728,push_received,U683CL,11.3.1
12/31/2019,40451d8993e7dd920684418993564832,push_received,L51,11.3.1
12/30/2019,62eff66c6222ef214fcc9b1af974abe3,screen_view,U683CL,11.3.1
12/31/2019,12d38e73aac1441aeb5b703b521b1871,push_received,U683CL,11.3.1
12/31/2019,02e3d56452c30c75b15b00ecd6aa9bd9,push_received,U683CL,11.3.1
12/31/2019,489bf6fc2a66a0cb9f6e16c8308ae0a5,push_received,L51,11.3.1
12/30/2019,981561c9ab15925125d2bb75de3c9bea,push_received,U683CL,11.3.1
12/30/2019,08018a12ce1cb662239f89565545139c,push_received,U683CL,11.3.1
12/30/2019,a46bb26ccf8e46ed9e5140feee26cff4,push_received,U683CL,11.3.1
12/30/2019,17dd37cdf6248feb3a7bca7a074ad1ea,push_received,U683CL,11.3.1
12/30/2019,53b263cb06f774bb45eaec74a2afbfd2,user_engagement,U683CL,11.3.1
12/30/2019,5dd7df80ca6ca8bb52e406abd08d8aea,push_received,U683CL,11.3.1
12/30/2019,99888f787b5b31c037f43628556d05c0,push_received,U683CL,11.3.1
12/31/2019,2ad1691af2daff83aab3c9d30a2d97e7,push_received,L51,11.3.1
12/30/2019,2f17c9e2daa2ade02483b0a5e05af4c7,push_received,U683CL,11.3.1
12/30/2019,c0a92e25a7c963acbad3be1fa23bb313,push_received,U683CL,11.3.1
12/31/2019,ff9b531578436e00b0f28aa20ff453e0,push_received,U683CL,11.3.1
12/31/2019,409324694dbf64cab0f6ded66aab3f9e,push_received,L51,11.3.1
12/30/2019,f26d88bfedf75984088b59846d4308a8,push_received,L51,11.3.1
12/31/2019,f82f02e42268b29b5307221c3573eeec,push_received,U683CL,11.3.1
12/31/2019,baf1a76ea65cba390758a9928fb0ceaa,push_clicked,U683CL,11.3.1
12/30/2019,310688528d1bfdf903df6cde9e7fa7a7,push_received,U683CL,11.3.1
12/31/2019,f57314df4147a081322709b68ff6b6e7,push_received,U683CL,11.3.1
12/31/2019,60a979a3ca5b5e10c8f6db437186e6f7,app_update,U683CL,11.3.1
12/31/2019,0dc5d759668fdc85376720bcf1ac004d,session_start,U683CL,11.3.1
12/31/2019,15a21e17d4cc85c1fb376eb903c31117,push_received,U683CL,11.3.1
12/31/2019,e4f44e03b3343041afa66eedf452c918,screen_view,U683CL,11.3.1
12/30/2019,e41087b8034eca0fea1755075c368450,push_received,U683CL,11.3.1
12/30/2019,fb0d84ab5af6e9cd68d2e3ccd1f378cb,push_received,U683CL,11.3.1
12/30/2019,3b63a2834b009d07fbef535e67a29883,screen_view,U683CL,11.3.1
12/30/2019,60bcda82b74f2862226d7ee20c471536,screen_view,L51,11.3.1
12/30/2019,6430ef6f20a9b6551c1e5ea5afb6a811,user_engagement,U683CL,11.3.1
12/31/2019,0776aa798ad92bfa0d14d77e2f3bd4cf,push_received,U683CL,11.3.1
12/30/2019,18ce54d0dd77a0bbc4eb9ccc8ac360dd,push_received,L51,11.3.1
12/31/2019,0dfeb6731b30cb3152c9467ecd7508ee,push_received,U683CL,11.3.0
12/30/2019,6f9b11c9e3bc1ed7bde32de02c4d17de,user_engagement,U683CL,11.3.1
12/30/2019,57069587aa2ba90590fe201b0b7e1e4c,user_engagement,U683CL,11.3.1
12/30/2019,b31d2b5db30802a9fe2940bed2db76c2,push_received,U683CL,11.3.1
12/30/2019,f6a7810bc6dc3dd82fead0b4329e582c,push_received,U683CL,11.3.1
12/30/2019,a1a60627f7fc26ce55a90d72a9052718,push_received,U683CL,11.3.1
12/30/2019,dbccf98abc627a8feac469102bdcb158,user_engagement,L51,11.3.1
12/30/2019,217f4d6a804db9da8f5cd9c1d55c176b,push_received,U683CL,11.3.1
12/30/2019,0f52f48e6a9def2dc0cce8b1ed38b613,push_received,U683CL,11.3.1
12/30/2019,2b72d24e16daadae000fbe51978a45fe,screen_view,U683CL,11.3.1
12/31/2019,c4c3a2a9468c89c01a13e7cc3effbcaf,push_received,L51,11.3.1
12/31/2019,cf488f9f2d5f893c3a705e64699125aa,screen_view,L51,11.3.1
12/30/2019,50ee64bf18ae43fb9b4cf5fe9be3cd14,push_received,L51,11.3.1
12/30/2019,0b9bdbe387a41f4de4d191ac4021e7b0,top_news_swipe,U683CL,11.3.1
12/30/2019,8d2fd8e4f8674209b6f17cc7e3f77316,push_received,L51,11.3.1
12/30/2019,21603059e251eba89f69701c711dc0d8,push_received,U683CL,11.3.1
12/31/2019,608b96286b2d5a15936e11abdabb4ca2,push_received,U683CL,11.3.1
12/30/2019,ae458077e42096042925f2cd4c8cf9d4,push_received,U683CL,11.3.1
12/30/2019,acfefd596d1d838b888479d5c7105004,push_received,L51,11.3.1
12/31/2019,89cd860cae4c239c0f5672bf53b1b371,push_received,U683CL,11.3.1
12/30/2019,03347e44ebd892c2abb6b5de792e46e8,push_received,U683CL,11.3.1
12/30/2019,03ee56eea1d68ebe55b14ba38fa88e15,push_received,U683CL,11.3.1
12/31/2019,c00029ebd5b1fd3f2e0f5b4e81917d9b,push_received,U683CL,11.3.1
12/31/2019,a9f205699c3a35be215cb8716d312e20,screen_view,U683CL,11.3.1
12/30/2019,2ae3f037ce58a2a9d818ecb906d8111c,push_received,U683CL,11.3.1
12/31/2019,21ef287eeab356542e06dbb5878e6ca8,push_received,U683CL,11.3.1
12/30/2019,ecd6e4f05f14a55f8786729bc18b7c43,push_received,U683CL,11.3.1
12/31/2019,417b6387bc107ea97c13ea1355c30c1d,push_received,U683CL,11.3.1
12/30/2019,d08b42a437adc8edf01148b2d1d8a082,push_received,U683CL,11.3.1
12/31/2019,ae9b1d7aca1adf250c3bbdf0b9f22ff1,push_received,U683CL,11.3.1
12/30/2019,0c69f57ee127f61e010bd6eb6f8f8a1b,push_received,U683CL,11.3.1
12/30/2019,98172a866837841f86af47731718b611,push_received,U683CL,11.3.1
12/30/2019,e917b79bc6880a9cad4972cb3d58735c,push_received,U683CL,11.3.1
12/30/2019,5d8bb575904c34f35a8bc9987c619ce8,session_start,U683CL,11.3.1
12/31/2019,f2100a25de0a673575cc1374d155ee90,push_received,U683CL,11.3.1
12/30/2019,7653628ee0ce4ad6d3f52fa88b781994,push_received,U683CL,11.3.1
12/31/2019,e14f3804d5a722bd15f4d05635903008,push_received,U683CL,11.3.1
12/30/2019,f1ae91e3208606eef414f129e28c47ff,push_received,U683CL,11.3.1
12/31/2019,6c9faf33bd3fd7dad29c61cdb0fa390b,push_received,L51,11.3.1
12/30/2019,58b2d48c5d32af1b0135b1fbabc643fa,push_received,L51,11.3.1
12/31/2019,4ab6ea7e7833d232ff9786725eb33b9f,push_received,U683CL,11.3.1
12/30/2019,ab5da6d4edef4ae3ec17652e5a8cfa57,push_received,U683CL,11.3.1
12/30/2019,a7f254d61a2f81cef24c94f5319d655a,push_received,U683CL,11.3.1
12/31/2019,3be21bfb6b8e6c4c6e1b290986019442,push_received,U683CL,11.3.1
12/31/2019,681ab27a26b311096159c1ad98689267,push_received,U683CL,11.3.1
12/30/2019,dcf350b442c315360ecd9cb2c0f1c106,push_received,U683CL,11.3.1
12/30/2019,9fdf711543b7e46a00db621572f81843,push_received,U683CL,11.3.1
12/30/2019,8ce27579019f9167c116b0ae96ca8b57,push_received,L51,11.3.1
12/31/2019,c73a9e5d672f9b95c98f70a904371b42,session_start,U683CL,11.3.1
12/31/2019,594acdc0e9e47899517a0c2a9d18484b,push_received,U683CL,11.3.1
12/30/2019,7a07c6114d290e1b6355e4fc1d8a0139,push_received,U683CL,11.3.1
12/30/2019,cb313551c72cc8bce21d8fa5d47c9623,push_clicked,U683CL,11.3.0
12/30/2019,825f489232c541c00b09fcd5b92e7a06,push_received,U683CL,11.3.1
12/31/2019,727f94f2fb8d5f19bc9e0e2f68e5d1ed,push_received,U683CL,11.3.1
12/31/2019,e3bfe832d51d63e679c2a67d9f57050b,user_engagement,U683CL,11.3.1
12/31/2019,b608a14a66cb477f337934f8935a7388,user_engagement,U683CL,11.3.1
12/30/2019,87d0a94194c746f281297053887ac556,screen_view,L51,11.3.1
12/31/2019,247c77f9b1db5cb12bd91f441714f1f8,push_received,U683CL,11.3.0
12/31/2019,0584a2e706d0ca1135918656efc685b7,push_received,U683CL,11.3.1
12/31/2019,903b416759be823b167614678429f72a,push_received,U683CL,11.3.1
12/30/2019,43029a1bf4dfe908770e5f057c6aa112,push_received,L51,11.3.1
12/30/2019,91a7d1ce2c2563a28ab973eeb541fc01,push_received,U683CL,11.3.0
12/31/2019,48f5c2996ef22296f0bdf769508170fb,push_received,L51,11.3.1
12/31/2019,e1afbf6e637bb70f3bbd2b5e1c468934,push_received,U683CL,11.3.0
12/31/2019,648f7e6e90c5ffb22c6c96d214b2583e,user_engagement,U683CL,11.3.1
12/31/2019,eb238f56ab4da5c16f694ef7434beadc,push_received,U683CL,11.3.1
12/30/2019,b660360f1a54d886758c5450a75b6971,push_received,U683CL,11.3.1
12/30/2019,13232c166fa094f6afa8aab8c36cb70d,user_engagement,U683CL,11.3.1
12/31/2019,f33ada7441012bb90bc7ac9753000d70,push_received,L51,11.3.1
12/30/2019,0461037f5378f48e79c8d3e410a89965,push_received,U683CL,11.3.1
12/30/2019,698e2aec68db79c8a25cfd2f2ef17797,push_received,L51,11.3.1
12/30/2019,b1d714170cefb7a70540ce0b3a1155b8,push_received,U683CL,11.3.1
12/30/2019,ca7b07f6a3801931ff3c4e38af769cff,push_received,U683CL,11.3.1
12/31/2019,b46fbf41f6b35bb2a49d29a626739660,user_engagement,U683CL,11.3.1
12/31/2019,86570f76b3fb2e4b95d482076e37a57a,push_received,U683CL,11.3.1
12/30/2019,ba5239bba73d2da008abf0c5b6609583,push_received,U683CL,11.3.0
12/30/2019,43fa6d0829062ebc05cf5b4dae918163,push_received,U683CL,11.3.1
12/30/2019,78224ca269dc67cb69bde1d5b0b43bb2,push_received,U683CL,11.3.1
12/30/2019,4c23991fe5436be96ecda66135a793e1,push_received,U683CL,11.3.1
12/31/2019,6711aec86a83aae1c2c8170c04e3e6cd,push_received,U683CL,11.3.1
12/31/2019,5fd16452c86a31a5ea4773abadb204ce,push_received,U683CL,11.3.1
12/31/2019,09c8dea9e619673689711d53654f102d,push_received,U683CL,11.3.1
12/31/2019,6dc252a05060ce97728b60d3c73f717d,screen_view,U683CL,11.3.1
12/30/2019,4dc88b27f2a2baf769c8cd03d76acc8a,push_received,U683CL,11.3.1
12/30/2019,e7ab5a126c99e060be4306e3ac94c8a8,push_received,U683CL,11.3.1
12/31/2019,6ff9b7e8ee826b114d93f9056de2501b,push_received,L51,11.3.1
12/31/2019,9026bfddabe0bed261d247ac96da80d3,push_received,U683CL,11.3.0
12/31/2019,fffc03eebaae836fdb4cbca7fbf33615,session_start,U683CL,11.3.1
12/31/2019,e3bb7b401a5881ed927ba6e77a788dee,push_received,L51,11.3.0
12/30/2019,603ddd2b94835f031f6a4a3006a9dc76,push_received,U683CL,11.3.1
12/30/2019,f177ba25e46bccd5d813a847cbc369c6,dynamic_item_clicked,U683CL,11.3.1
12/31/2019,91210562f1702dcea36c0180e0eecf8b,push_received,U683CL,11.3.1
12/30/2019,b61e29a39fd9d6194f6522cf63598110,push_received,U683CL,11.3.1
12/30/2019,f1fc23f6dc362428dcc709497412da63,push_received,L51,11.3.1
12/31/2019,c527fc2e7f681ba135f66ed8e547d5cf,user_engagement,U683CL,11.3.1
12/31/2019,22edb6d9125c02362b4b9c1bec938354,push_received,L51,11.3.1
12/31/2019,4049a6dcc9ab965fd2d0d722cba8a7df,session_start,U683CL,11.3.1
12/31/2019,a45cc19784e083c5cc7c705a47a6d2a6,push_received,U683CL,11.3.1
12/31/2019,ec70f6b9178e382ce84c55b43e255bb0,push_received,U683CL,11.3.1
12/31/2019,187d81f599191e064eb303635505e9c8,push_received,L51,11.3.1
12/31/2019,96b82667194f749176b09ef294e80fa5,push_received,U683CL,11.3.1
12/30/2019,7d80e1a96e14580ea13b160cb9ac77a7,push_received,U683CL,11.3.1
12/31/2019,d1ddea62b6937df872174e1b81c757b6,user_engagement,U683CL,11.3.1
12/30/2019,f6196658913276f5f41fb603ba796bec,push_received,U683CL,11.3.1
12/31/2019,cf3cc2c15df50e9f156bb8f8e6b474e5,push_received,U683CL,11.3.1
12/30/2019,236b0c55f2c9404f5c7babf11690c9ef,push_received,U683CL,11.3.1
12/31/2019,8df4d39463276605eef9c5f5819c7dde,user_engagement,L51,11.3.1
12/31/2019,83a1c7017a25faefc4a304302700cdff,push_received,U683CL,11.3.1
12/31/2019,2bc5d25888f90125756d48b10a308f5b,push_received,U683CL,11.3.1
12/30/2019,22e23b3bdd598a6c7b039c8cb71fa88d,screen_view,U683CL,11.3.1
12/31/2019,adf4408d267602dfded0ad7cccf38eb1,push_received,U683CL,11.3.1
12/31/2019,8e997d3c715c53e33a4bfd2b54308108,push_received,U683CL,11.3.1
12/31/2019,1630f1f1b9543c5ff59fac59f1a8f029,push_received,U683CL,11.3.1
12/31/2019,edd1ce40e92bd5ea75b0e273adbc16f2,user_engagement,U683CL,11.3.1
12/30/2019,3b3b91baa71345c4b54fc80e3d9ecba2,headlines_navigate,U683CL,11.3.1
12/30/2019,bbcaa1ba319bd6f7abb093794d5e2730,push_received,U683CL,11.3.0
12/30/2019,7a5e24404ea2f8eb9ac626f1f76e33e4,push_received,U683CL,11.3.0
12/31/2019,c0b07cd50a2969b72862c7bea8a0e8d1,push_received,U683CL,11.3.1
12/30/2019,26d50ea358e51c720eb5969519700643,push_received,L51,11.3.1
12/30/2019,22a3bdc27f0c2da6df7dc72ec29380a0,push_received,U683CL,11.3.1
12/31/2019,5269cb0253fb1979719bef598bebf6a0,push_received,U683CL,11.3.1
12/30/2019,7bf0e505a9d8a3a1eea4e3793dc61af0,push_received,U683CL,11.3.1
12/30/2019,a3a181b58dd332ef0c1cc19e484f90e0,model_view,U683CL,11.3.1
12/31/2019,f9ccc1a6c3019643ada55c99393a2661,push_received,U683CL,11.3.1
12/30/2019,8ef1f82d2ccd7d7ea82c2cea04dd6ea0,push_received,U683CL,11.3.0
12/31/2019,92ea22d249a3fbe4b33ed55c26f231f8,push_received,U683CL,11.3.1
12/31/2019,891406f421c79f4179505eae362020c3,push_received,U683CL,11.3.1
12/31/2019,faf047cc75bc6e98073c85dfefe97124,push_received,U683CL,11.3.1
12/31/2019,f6147df0132e23258d03654a0c7e10f7,push_received,L51,11.3.1
12/31/2019,dca1f3d3098433f7f1d3ac71d323688a,push_received,U683CL,11.3.1
12/31/2019,122040de173a5e69c82aacda6dcd73ad,push_received,L51,11.3.1
12/30/2019,aa4e59075d81ffcdf83eabcf8dadbfbe,push_received,U683CL,11.3.1
12/31/2019,8fde49ea5390ab8efa74ef2541852160,push_received,U683CL,11.3.0
12/31/2019,df65afa0e5eaa6b3d761678e21fd558d,push_received,U683CL,11.3.1
12/31/2019,4b7f14132695fc5907f6a6b2e98ab4c2,push_received,U683CL,11.3.1
12/30/2019,09c5d246192f4d52920d8718cdf25b07,model_view,L51,11.3.1
12/30/2019,fe47225bef97bf70e125d3f9443698c3,push_received,U683CL,11.3.1
12/31/2019,0d712888da71f07a8ba5df42d2fa6acd,push_received,L51,11.3.1
12/30/2019,f6a711fad4c5bbbbdb5d3acdd80228ca,push_received,U683CL,11.3.1
12/30/2019,7462cda614ea8c1d8a02a86f971454ed,top_news_swipe,U683CL,11.3.1
12/31/2019,3749683cb09f519c55830ec2b7965268,push_received,U683CL,11.3.1
12/31/2019,b22062480cd309fc5ef27192c28f911b,push_received,U683CL,11.3.1
12/31/2019,1367902676e7f2d21c093218bb3cfd28,push_received,U683CL,11.3.0
12/31/2019,1d54686ce2af6eae3b2e35e511509ff8,push_received,U683CL,11.3.1
12/31/2019,363ae48f2ef0eef37a05098b21e0cbaf,push_received,U683CL,11.3.1
12/30/2019,fdd96b4ee5dbb2d2c81cdb76a219250a,push_received,U683CL,11.3.0
12/30/2019,c62dabcfb1865901cb6ff9fa2e83c7bb,push_received,U683CL,11.3.1
12/31/2019,4a1c05053e2d675e231e81821bd1e429,push_received,U683CL,11.3.1
12/31/2019,ec3482fb58fe4b3f923ac0a4f9102503,push_received,U683CL,11.3.1
12/30/2019,2c79007b55d005a52d31138c7bb77a4f,push_received,U683CL,11.3.1
12/30/2019,a848114b7602996420e39c4d53e814d9,push_received,U683CL,11.3.1
12/30/2019,bfed13e7baed298c3c1b03ed00f1a76b,push_received,U683CL,11.3.1
12/31/2019,98cb01927481e16c6ffd7088662ac5f6,push_received,U683CL,11.3.1
12/31/2019,912c2a0155c65bf52581c6c91a940434,push_received,L51,11.3.1
12/31/2019,6b75aa69185bc80f3f6b9f6dadb6743b,screen_view,L51,11.3.1
12/30/2019,e7cea7fe7ba02aa84658ccb23eefa54d,push_received,U683CL,11.3.1
12/30/2019,bcbb999a81927c371d332070b6d101da,push_received,U683CL,11.3.1
12/30/2019,1076bce4b5ce8c829a197284ba907f94,push_received,U683CL,11.3.1
12/31/2019,de7df70dfcdcf29ed33f8cab7c26dc38,push_received,U683CL,11.3.0
12/31/2019,b2f0b75cfbd9422a22eaffd40b794c8f,push_received,U683CL,11.3.1
12/31/2019,f332346fed2199affefb00dee700e8ec,push_received,U683CL,11.3.1
12/31/2019,66391049cbe4d3b2e4bac6de16f80045,push_received,U683CL,11.3.0
12/30/2019,87b45420bfc7b02fe3cc79fc1a384126,user_engagement,U683CL,11.3.1
12/31/2019,c2ec07a02dc469694232e5c6e5b49299,screen_view,L51,11.3.1
12/31/2019,d7e62925646ce26217a15b41c05b1c0d,user_engagement,U683CL,11.3.1
12/30/2019,9e0a45bb73a08c9b5cadee680561c126,push_dismissed,L51,11.3.1
12/31/2019,829f1eb3106017898eb1576f5b90bc79,push_received,L51,11.3.1
12/30/2019,dfb0002117ce71c7e412ce1324ca080e,model_view,U683CL,11.3.1
12/30/2019,7ea61ed693f8c8b5d8a38dc785cf2cd4,push_received,U683CL,11.3.1
12/31/2019,cb4a438bafb381a922360a8172050e50,push_received,L51,11.3.1
12/30/2019,d84ee69a2d52f1d291946d066073782e,screen_view,U683CL,11.3.1
12/31/2019,145b37704061326b2c4eadc7224aba89,push_received,U683CL,11.3.1
12/31/2019,fce6d8d5ad4008314a9ae5bd86b937a2,push_received,L51,11.3.1
12/30/2019,28338c81328a326664e30d205412dbc0,user_engagement,U683CL,11.3.1
12/31/2019,fce6d8d5ad4008314a9ae5bd86b937a2,push_received,L51,11.3.1
12/30/2019,28338c81328a326664e30d205412dbc0,user_engagement,U683CL,11.3.1
