date,user_id,event_name,mobile_os_type,version
2019-12-30,0741d2813527501f6c9fd2c66bd59c0e,push_received,U683CL,11.3.1
2019-12-31,f5d1bd9f7a7be974367019665910989e,push_received,U683CL,11.3.1
2019-12-30,325b61cf1c4dc2a51eaf7ded19a48d98,push_received,U683CL,11.3.0
2019-12-31,ad32a2073e48423c2cd7ff3da30065d8,screen_view,U683CL,11.3.1
2019-12-31,05663e0cfd5550ea2777f28c90af7b7b,push_received,U683CL,11.3.1
2019-12-31,8d2f1bc552b468bc198fd4a6de083d99,push_received,U683CL,11.3.1
2019-12-31,d5474118fa090055700c297c22bd0721,push_received,L51,11.3.1
2019-12-30,00782a9c129f1e95326d9d9a7fc4b5c5,model_view,U683CL,11.3.1
2019-12-30,d1eddaa0dcfbfda8e2b0614ae6561acc,push_received,U683CL,11.3.1
2019-12-30,076ed1ad2e193da40fc32f37db2fa01e,user_engagement,L51,11.3.0
2019-12-31,7df88314dc96429d7f8af2ba3b7a7439,push_received,U683CL,11.3.1
2019-12-30,0ba79b098ee9fe0176a2c7eaa8fc8019,push_received,U683CL,11.3.1
2019-12-30,bb769683ae5a424402f346b0bc105fac,push_received,L51,11.3.1
2019-12-31,4a59ce05450218b1f0c79dff4ad7e9a4,push_received,U683CL,11.3.1
2019-12-31,c1c06c27b04d6b90c1dcaddffb1d2162,push_received,U683CL,11.3.1
2019-12-30,5535bfbd7dd13f316df6c6e12f66cfc9,push_received,U683CL,11.3.1
2019-12-30,ba0670e021fdb52ece73581ffadd9cb1,push_received,L51,11.3.1
2019-12-31,4a679ff10584e3780fa50705e3eb3069,push_received,U683CL,11.3.1
2019-12-31,b0895ec7104815058531ed4620b9123d,top_news_swipe,U683CL,11.3.1
2019-12-30,26540a8856fcbd60b2fa0f4cb8dcf48d,push_received,U683CL,11.3.1
2019-12-31,48576502bc109f53ccaea78c1aaf8301,user_engagement,U683CL,11.3.1
2019-12-31,fcefd5ccc0573b3483d9aa143d2b30b1,push_received,U683CL,11.3.1
2019-12-31,3b59a91af051f7e4319adc3c25e2b38c,push_received,U683CL,11.3.0
2019-12-31,6fd60c2c2a7b6ecb7a001c41cf5a6be8,push_received,L51,11.3.1
2019-12-30,c6e61a0ed304689a51d58808cb76dd38,push_received,U683CL,11.3.1
2019-12-30,e3a9e67e0cdc8f3d527b882d5ba3d45a,screen_view,U683CL,11.3.1
2019-12-31,13e5ca19f8a96d43e517b6f66c2d85ac,push_received,L51,11.3.1
2019-12-30,77938301c4fca32d751105a862e5fa96,push_received,U683CL,11.3.1
2019-12-31,5b9357dde2d33e6a55cbb947d8803f60,push_received,U683CL,11.3.1
2019-12-31,5b636b467a1b10c588ceaebe35d0cd37,push_received,L51,11.3.1
2019-12-30,466d9c7a163ba123347f960b8318ec1d,push_received,L51,11.3.1
2019-12-30,e3448d922a11d5ad332e73c2dd9b8d1a,push_received,L51,11.3.1
2019-12-30,f2135efdb862342e266537c6588cedbb,push_received,U683CL,11.3.1
2019-12-30,693411c3774055d946768bc426a6e552,push_received,U683CL,11.3.1
2019-12-30,232ef0be7297abb48f9c56d4cb202cb4,screen_view,U683CL,11.3.1
2019-12-30,9242e62cf67755532f4cdb4e9d8c4c00,push_received,L51,11.3.1
2019-12-31,35e474730c44ef3fe78528abbafbdbd9,push_received,L51,11.3.1
2019-12-31,f61b7f5a23da7b0f6633ef30c3ba09b1,push_received,L51,11.3.1
2019-12-30,e23ccb22b8a1b7d4a548e1a19ca7981b,push_received,U683CL,11.3.1
2019-12-31,36390ad8d7f7348d56499e5c9104bd3e,session_start,U683CL,11.3.1
2019-12-30,cdf4767a1b8a33eae5204e924ccf55c6,push_received,U683CL,11.3.1
2019-12-31,549ae1481b28d9dbf990990dcf9e6cad,push_received,L51,11.3.1
2019-12-30,a436655d354ef49e6e4cc8a74eb56a94,settings_clicked,U683CL,11.3.1
2019-12-31,6e20cad581db5b445156ea21e1c63a0f,app_update,U683CL,11.3.1
2019-12-31,a7e5d06ce0a2690f604b0d22ae6f8fc8,push_received,U683CL,11.3.1
2019-12-30,1cb941e2c80c3fc773053f85c22ca5ec,push_received,U683CL,11.3.1
2019-12-31,c33bd9fc0672156287bf630e96b29b86,push_received,L51,11.3.1
2019-12-30,a9a1867fa56d8e6a4d3482490a43b00a,push_received,L51,11.3.0
2019-12-31,cee634e0db2731d384227be785e9efbf,push_received,U683CL,11.3.0
2019-12-30,6bf292ac8ae4244116d6ef63f9d2d748,push_received,U683CL,11.3.1
2019-12-30,99fd9b4d272a054e2792976a2125d1ff,push_received,U683CL,11.3.1
2019-12-30,d075edc534885878447dd455a671be5b,user_engagement,U683CL,11.3.1
2019-12-30,2960d87b7d8ba34b55384867d0907f14,push_received,U683CL,11.3.1
2019-12-30,d2140a85f16c94d613ddfba28306f154,push_received,L51,11.3.1
2019-12-30,9b9dfb3ed44b811331e746c8d8972637,push_received,U683CL,11.3.1
2019-12-31,4ef8f2f7d6082e8efa036ece067ef44c,push_clicked,U683CL,11.3.1
2019-12-31,0f1653091bc5ce210bf63a0863a8463a,push_received,U683CL,11.3.1
2019-12-30,aff6ef9266d8cd7f4ef0711b59e6661b,push_received,L51,11.3.1
2019-12-30,0ccf9328319f1a4ccf81f6443bbb0229,push_received,U683CL,11.3.1
2019-12-31,d24ea0219ef010f166c5e2c61fdce9fc,push_received,U683CL,11.3.1
2019-12-31,ede521b27088dc0faad0bb9718597e87,push_received,U683CL,11.3.1
2019-12-30,fad76dabab32c5fcfab28da7a949b7c3,push_received,U683CL,11.3.0
2019-12-31,44faa68f20e0a5587f3750d336dac568,push_received,L51,11.3.1
2019-12-31,01082088d1a07f5a2fad9419c2fa4b0f,push_received,U683CL,11.3.1
2019-12-31,bda8b1dde42e90d7186c576d129a564a,push_received,U683CL,11.3.1
2019-12-30,d3dc9b92a9fc3db3eea01f160bf44e32,top_news_swipe,U683CL,11.3.1
2019-12-30,f1ef45b3ac834e96d46f441ca30105bf,push_clicked,U683CL,11.3.1
2019-12-31,dc4919ed22e88315ddcd47cb0c97947e,push_received,U683CL,11.3.1
2019-12-31,2556835a59b920c16bc64eb49133e117,push_received,U683CL,11.3.0
2019-12-31,3066a87ddd5ea7d2807b95f711cc3ba8,push_received,U683CL,11.3.1
2019-12-31,544ba905963e903e4ed088aeca161327,push_received,U683CL,11.3.1
2019-12-31,c93695a8b3676615d2eb78c11b599844,push_received,U683CL,11.3.1
2019-12-30,dab591294b6be09932fca1c2296ff245,user_engagement,L51,11.3.1
2019-12-31,0b8ac37a4a10ed1e94d3a026caf0b860,push_received,U683CL,11.3.1
2019-12-31,0bf566cde072c5b81854a54656650119,push_received,U683CL,11.3.1
2019-12-30,ef460e8a153b119ff2f313c44bee8bec,push_received,U683CL,11.3.1
2019-12-30,872e4f2f6f0de47dcd8d0d3187eef5e0,push_received,U683CL,11.3.1
2019-12-30,89c9575c66c478ba5836c2fe6264ed34,push_received,U683CL,11.3.1
2019-12-31,0b2c26db669618c0dfb36fe6af58f67f,user_engagement,U683CL,11.3.1
2019-12-30,1dd9fee3e393037b958433d637f75f2d,push_received,U683CL,11.3.1
2019-12-30,5515b1a8ed60963d9a1840ef6e561790,push_received,U683CL,11.3.1
2019-12-31,bf59c83bed4443dc3ed56c68aef1ea26,push_received,L51,11.3.1
2019-12-31,81100c2afa88e2afa430042e355e5ae1,push_received,U683CL,11.3.0
2019-12-30,96fe5592ec79d07160b93b062f8250a1,push_received,U683CL,11.3.1
2019-12-30,b4295033bb2d1fc9d10af7f2714f1e22,push_received,U683CL,11.3.1
2019-12-31,daf191185c5bc211c1a616486be6ae3a,push_received,L51,11.3.1
2019-12-30,df798444a3adf23701daaa7e581e43f3,push_received,U683CL,11.3.1
2019-12-31,7921a1bfdb90f0f879ba264e434791d9,push_received,U683CL,11.3.1
2019-12-31,f208dc7ad1c855ce09dedf546608a78a,push_received,U683CL,11.3.1
2019-12-31,dd166767329cf820f92ce381943ec9bb,push_received,U683CL,11.3.1
2019-12-30,7ecf5604d0c6a1cdec352127b26ecd11,push_received,L51,11.3.1
2019-12-30,b023eb5cfccbaaee4d838836652a902f,user_engagement,L51,11.3.1
2019-12-31,e00721378e225cc0be57c63fc9bccd43,user_engagement,U683CL,11.3.1
2019-12-31,c89c5414fef6b2638c1ba9b883c1ae0c,push_received,U683CL,11.3.0
2019-12-30,54dee52b1b115aed096b497f9f3d44cc,push_received,U683CL,11.3.1
2019-12-30,16c610448f7917d5794e6e139600fed2,push_clicked,U683CL,11.3.1
2019-12-31,8f59008d54913f7167f9e96196df6083,push_received,U683CL,11.3.1
2019-12-31,7a5e853dd703df5c37c28855ac052d57,push_received,U683CL,11.3.1
2019-12-30,acb4acaa8514cf056615c15bd51583d4,push_received,L51,11.3.1
2019-12-31,a14b443a524c8e70c3e19f39594d9ef8,push_received,U683CL,11.3.1
2019-12-31,c8eb742e480b877411e4cc89299de50d,push_received,U683CL,11.3.1
2019-12-30,757be59ff3864e05ecb13c1e0738aed4,push_received,U683CL,11.3.1
2019-12-31,b2306b56457c89e0b1885ef39f0e1b21,push_received,U683CL,11.3.1
2019-12-31,185c12d59c87cadac92f946eb742e937,push_received,U683CL,11.3.1
2019-12-30,70e3515e9cd5b8eacd97b1ad8261ea0f,user_engagement,U683CL,11.3.1
2019-12-30,39588c9a00490bd4aae929c7d1ad1cec,push_received,U683CL,11.3.1
2019-12-30,d2355a91bc0f89ad39a12f7ef7993622,push_received,L51,11.3.1
2019-12-31,e519d2cfec2a5a051d78d87917bbe739,screen_view,U683CL,11.3.1
2019-12-30,f2ee73108d46e3d7e50b995d52b20854,push_received,U683CL,11.3.1
2019-12-30,163599b4034ea768a1a724e3e4b96421,push_received,U683CL,11.3.1
2019-12-31,0be77871dcc788d720805c11e1f98df7,push_received,U683CL,11.3.1
2019-12-31,901e3bf79be6ff0644c1ecee928aca73,push_received,U683CL,11.3.1
2019-12-30,522dd80c1359a383ca5e6cbbc7c293c0,screen_view,U683CL,11.3.0
2019-12-31,25768c595814f7750c9954142efa826c,push_received,U683CL,11.3.1
2019-12-31,bf062d81a6317f6ff5d5ad299dd381a3,push_received,U683CL,11.3.1
2019-12-30,a2760cf757a12ecb680b13ee77bd4d7c,user_engagement,U683CL,11.3.1
2019-12-30,f91d80cece26516e0c54f94c34652358,push_received,U683CL,11.3.0
2019-12-30,778507366ad564302bab564a2e289932,push_received,U683CL,11.3.1
2019-12-31,f108c859e1983fc98ff7c4a95b681b83,push_received,U683CL,11.3.1
2019-12-30,088cf60228d31b280476126258370a6c,push_received,L51,11.3.1
2019-12-30,f8484b0f6febefc9756f419bf0d08fa3,push_received,L51,11.3.1
2019-12-31,6c69bd1c0812d81d93ff234a5b69ed54,user_engagement,L51,11.3.1
2019-12-31,d98a4c6b7d86da953b2db1e4f842ec41,push_received,U683CL,11.3.1
2019-12-31,70c0233fa0eb7c102f23c4bb1e908222,push_clicked,U683CL,11.3.1
2019-12-30,8a1443d51e5635472951112bafe138f9,push_received,L51,11.3.1
2019-12-31,66eda85cebeee57d44d8c3808a2010ce,session_start,U683CL,11.3.1
2019-12-31,a6678e4b524079d970c56db9ac8869ff,push_received,L51,11.3.1
2019-12-31,fd7b41b9c03a7fcbdd003aa6f5711c01,screen_view,U683CL,11.3.1
2019-12-31,fb20e1fd83ffc1927f446fa05e7ec9eb,user_engagement,U683CL,11.3.1
2019-12-31,55ce988d4d37ed9b030579a1e6a2e768,push_received,U683CL,11.3.1
2019-12-31,2ed43e6372fd525c6f13c8a5ddc0e6ae,push_received,U683CL,11.3.1
2019-12-30,7b4b0905728f72876eddfc8ec71b5c69,push_received,L51,11.3.1
2019-12-31,8fa818a816870f6b34db32a8c5d61ee1,push_received,U683CL,11.3.1
2019-12-31,7d04b3d034864ace25bb79dd55137276,push_received,L51,11.3.1
2019-12-31,ca2ad3684c788590af13ce191a0b8248,push_received,U683CL,11.3.1
2019-12-30,6e02789f142b305468a6b11b57f95e0f,push_received,L51,11.3.1
2019-12-31,71b94f8dbc1c9bfcae6aeda6369c8061,user_engagement,L51,11.3.1
2019-12-31,8dffd51bcc0f3abd7b8073b15cff82ba,dynamic_item_clicked,U683CL,11.3.1
2019-12-31,20d79dc832489b3f69cb92bbc2dc0541,push_received,L51,11.3.1
2019-12-31,7eb68e98e9ee557caeddd08893714abf,model_view,U683CL,11.3.1
2019-12-31,38572417a073e8f05229ac0cf4a0a383,push_received,U683CL,11.3.1
2019-12-31,517a0bc50fa781d6a654dfce8d6fe840,push_received,U683CL,11.3.1
2019-12-30,c7aff1ac60779546c03f8b396877c235,push_received,U683CL,11.3.1
2019-12-30,70fbf853b03a33715d3578f5961e6aad,push_received,L51,11.3.1
2019-12-30,dbda2cee3153baf65416c61970a6450a,user_engagement,U683CL,11.3.1
2019-12-30,dacf267495d8c131dc6487772f67c7f9,push_received,U683CL,11.3.1
2019-12-31,7ba08a43195fde394b92c551f723817e,push_received,U683CL,11.3.1
2019-12-30,ba7935d52068769e8e8671ae663be981,push_received,U683CL,11.3.1
2019-12-31,55348821514bd61a0a3ed95f6af7de56,push_received,U683CL,11.3.1
2019-12-30,bb97ad7e1d4064aa83cc8fca5239004a,push_received,U683CL,11.3.1
2019-12-30,83b4a8aa4927cb657339077686ef1650,push_received,U683CL,11.3.1
2019-12-31,da1ea8a1eb5b274b47dd3a1096bb1372,push_received,U683CL,11.3.1
2019-12-31,cf0742dde8b7a7448cc0172c4274c842,push_received,U683CL,11.3.1
2019-12-31,67d2c51b9f027fe9bf441f1b2b0f00e8,push_received,U683CL,11.3.1
2019-12-31,45a2ab8152d611e4f99a1eeca683675f,push_received,U683CL,11.3.1
2019-12-31,92844abab79b1a7b9735b275ecf29141,push_received,U683CL,11.3.1
2019-12-30,fcc8f4c4893c4bb583c4c254c38cebb5,push_received,U683CL,11.3.1
2019-12-30,308593f07fc0555d5aaa63c1e1955551,push_received,U683CL,11.3.1
2019-12-31,da57624ff00dfe3df4d93d1f7fee4ea1,push_received,U683CL,11.3.1
2019-12-31,03359c83dcf1fad45a36fce3102883bb,push_received,U683CL,11.3.1
2019-12-30,84d04620eb38113687cc038a87209207,push_received,U683CL,11.3.1
2019-12-31,25938fc695e8a347a3f7a7477994ec08,push_received,U683CL,11.3.1
2019-12-31,12c09dadb5b12fcbe3e3b34b3128fc19,push_received,L51,11.3.1
2019-12-31,9a3dd817424c4ac9c812e455ea792538,push_received,U683CL,11.3.1
2019-12-30,3ad513de2ff96555964290d166cf009a,push_received,U683CL,11.3.1
2019-12-31,4b1f2d4a4d5a244a9f70292e0e27fb03,push_received,U683CL,11.3.1
2019-12-31,c48730ef0e73f4d4f14df9b07fa5fdbb,push_received,U683CL,11.3.1
2019-12-31,9a4c611c57d0266b936a07917afe99f6,push_received,U683CL,11.3.1
2019-12-31,25dbd1bf113d7516fdc51770aa8bf8ee,push_received,U683CL,11.3.1
2019-12-31,60b75e08ad8d0e9099d0561463fe83f3,push_received,U683CL,11.3.1
2019-12-30,494a5bcac4b8cc9a9e05ba2448897855,push_received,U683CL,11.3.1
2019-12-31,44b21678f447bcdb630e380fe69fbb66,push_received,U683CL,11.3.1
2019-12-30,823a9efb5de1710eba71ee1491118ed7,push_received,L51,11.3.1
2019-12-31,3f056f15a7a144d86dac8e2b910f4965,push_received,L51,11.3.1
2019-12-30,f2dc1531c357534082a0f9d03d5ce9ff,push_received,U683CL,11.3.1
2019-12-30,ef69c3e987e1ed07c605a72cdc28cdfa,push_received,L51,11.3.1
2019-12-31,4c2424b2514511251ffe492a30c178a6,push_received,U683CL,11.3.1
2019-12-31,5fad8746d3ac46c4a0e245a84ca8b380,push_received,U683CL,11.3.1
2019-12-31,762b68658ba2ca8310d4c4849e30f244,push_received,U683CL,11.3.1
2019-12-30,5272b2b5de5ffebeb33800b47b21260b,push_received,U683CL,11.3.1
2019-12-30,266a2f93e58d2aa04397d91366d1361e,push_received,U683CL,11.3.1
2019-12-31,00d313c0dbfcd51302b4d3999f7e227b,push_received,L51,11.3.1
2019-12-30,38e7834bd6880d0c9505bb3043f1dbf5,push_received,U683CL,11.3.1
2019-12-30,ec80ce04510589e67dad8a9002fe6943,push_received,U683CL,11.3.1
2019-12-31,e8e82f925968c469a38f8f664e7e9999,push_received,L51,11.3.0
2019-12-30,f2d5463e9f05da60b88eda8e3bb7967f,push_received,U683CL,11.3.1
2019-12-30,4feac3882d9dd744465e80c0e92adce2,push_received,U683CL,11.3.1
2019-12-31,833ba1da799a95118931c37b9741f850,push_received,U683CL,11.3.1
2019-12-31,f22df8c6d2e95fe76ec48ada16deccd0,push_received,U683CL,11.3.1
2019-12-30,3d07cff8110a730949f4a269011d68ac,push_received,U683CL,11.3.1
2019-12-30,c16c2bfc074e18d734d27ca2c8bbaae2,user_engagement,L51,11.3.1
2019-12-30,20a05a35900c56ee012302cfb23cb11f,user_engagement,U683CL,11.3.1
2019-12-30,7c1aa4d63a06eb5bd2d7bfe118a66b50,model_view,L51,11.3.1
2019-12-30,86808079ad6809576f031af035afcf2e,push_received,L51,11.3.1
2019-12-31,228a9b41b52daf96839439a06f51f90f,push_received,U683CL,11.3.1
2019-12-31,1b64c3492c8a05ca4727441bc05fc338,push_received,U683CL,11.3.1
2019-12-30,f804056b71a19670f338ffd927ab05bc,push_received,U683CL,11.3.1
2019-12-31,c533f158c8521e613acea3a3ca829838,push_received,U683CL,11.3.1
2019-12-30,7cc6acaf001e32a06e62b98f940d10e4,push_received,L51,11.3.0
2019-12-31,e3baccdc8a5cedc6b5c669eb6264c5d9,user_engagement,U683CL,11.3.1
2019-12-31,1efe359603c793b02a7dc9d6849f8160,push_received,U683CL,11.3.1
2019-12-30,fc88ed18d166bc34b3e08fc76f82e59f,push_received,U683CL,11.3.1
2019-12-31,e26de983c0672594f839d9821ab4bdd4,user_engagement,U683CL,11.3.1
2019-12-31,82215a0db1fa193726ef4622382f2c02,push_received,U683CL,11.3.1
2019-12-31,f932400f4616164ed7198b971b6074f1,push_received,U683CL,11.3.1
2019-12-31,c402db52c5ef20346a228a2648b5e190,push_received,U683CL,11.3.1
2019-12-30,5d423d3121d32636906ce6515df9d33e,user_engagement,U683CL,11.3.1
2019-12-31,699b902759bb79dfe9c1a915ef015d69,top_news_swipe,U683CL,11.3.1
2019-12-30,782263744e91b36065ba70ff90f2e1d8,push_received,L51,11.3.0
2019-12-30,7399b0f57d618f289b81bb0cd2d4a294,push_received,U683CL,11.3.1
2019-12-31,39467da79f28e9285625ac4d084708d1,push_received,U683CL,11.3.1
2019-12-30,e3d0c2dc222d6f1e559091dfdd43cbc3,push_received,U683CL,11.3.1
2019-12-30,4cb9c9a7d049fded9b22b35ac89c4aec,push_received,U683CL,11.3.1
2019-12-30,66f8f380b5a47857b2823ffa9803cc55,push_received,L51,11.3.1
2019-12-31,f209b2aa8bb74409dfca846c832bfe28,push_received,L51,11.3.1
2019-12-30,8af969a720564efc0354429111678c8a,push_clicked,U683CL,11.3.1
2019-12-31,ed1e7ccc0a6b187b907ed5f5702fbfb1,push_received,L51,11.3.0
2019-12-30,739238b2d96779a31ac1ec81c23346d8,push_received,U683CL,11.3.1
2019-12-30,85619ab51b2b85cc896c96a044390dcd,push_received,L51,11.3.1
2019-12-30,df0b1953644c9e7e7a46e1b3dae16077,push_received,U683CL,11.3.1
2019-12-31,f499dae1627de2429158a190f88543a9,push_received,U683CL,11.3.1
2019-12-30,29248aa87fcdd55f4c597ea5595a3c8f,push_received,U683CL,11.3.1
2019-12-31,2d4b1abaf86fab3d7a836f6dfdffc3e7,user_engagement,U683CL,11.3.1
2019-12-30,80d2bf37c00fc8ff28cbf3825d5a16d5,push_received,L51,11.3.1
2019-12-31,be8d2654263771db2e961ea822d2b823,push_received,L51,11.3.1
2019-12-30,f5579678e79e024ae92d4202ea3daa6d,push_received,L51,11.3.1
2019-12-30,a2a09a8d8cb7094bff1baf14cd135425,push_received,U683CL,11.3.1
2019-12-31,9f1ac975c721ac67d03b670d40513bfc,push_received,L51,11.3.1
2019-12-31,40301f19ee23240c15bf01b52f7307b4,push_received,U683CL,11.3.1
2019-12-30,43c69d727ae06e3056306dbacc5551bf,push_received,L51,11.3.1
2019-12-30,7e9c5666aa0466d23449323af801cfd8,push_received,U683CL,11.3.1
2019-12-31,b924b214cc74316281367e9da4c6c424,push_received,U683CL,11.3.1
2019-12-31,1d250c786ebd818849cd01d02279438c,push_received,L51,11.3.0
2019-12-30,3baf92afc2378703e369dc0a27cdf474,push_received,U683CL,11.3.1
2019-12-31,217f2c7cbc58bbfeb057438bbee7efc9,push_received,U683CL,11.3.1
2019-12-30,25f299128c61fad242d2e80f920d5526,push_received,U683CL,11.3.1
2019-12-30,b9abdfeca260f8d5c282c8dd3ed416a6,push_received,U683CL,11.3.1
2019-12-31,f48972c96e949e297f20dcb1f18905a5,push_received,L51,11.3.1
2019-12-30,09ae7a62a0353a9a8ac60b6877e6501d,push_received,U683CL,11.3.1
2019-12-31,6165741971f70a57f40abb6215782e12,push_received,U683CL,11.3.1
2019-12-30,cd087849b58e653ef90b14f65d5fd42b,push_clicked,U683CL,11.3.1
2019-12-30,60f479d3afcc169e08c5224b34b6c90c,push_received,U683CL,11.3.1
2019-12-30,4dd5b8fb5a99e03c7a6ece9073ccb278,push_received,U683CL,11.3.1
2019-12-30,7da475d584fd5ddccd5b1f01c1bac6e3,push_received,U683CL,11.3.0
2019-12-31,1f63dd573ac2a94effe330769c456b2d,user_engagement,U683CL,11.3.0
2019-12-31,cfc59c7d603ac4d8e8da42504db58804,push_received,U683CL,11.3.1
2019-12-31,a348eda41926beb33062c2cb5a9fad2f,push_received,U683CL,11.3.1
2019-12-31,f44d7b758f402128bb3c4dab77655b3d,push_received,U683CL,11.3.1
2019-12-30,4e849b4165d10e08e4cdf2bf71e794f3,push_received,U683CL,11.3.1
